episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.09158018877251708,-43.51084518432617,133,,38.28525683845751,-0.006690451185371293,76.69480703786569,5.545617428489197,0.0031237866645468806,0.16071428571428573
1,0.048069342973456206,0.08915134372140912,-41.082000732421875,133,,38.28525683845751,-0.006690451185371293,76.69480703786569,5.545617428489197,0.0031237866645468806,0.16071428571428573
2,0.048069342973456206,0.09075150996604855,-42.682167053222656,133,,38.28525683845751,-0.006690451185371293,76.69480703786569,5.545617428489197,0.0031237866645468806,0.16071428571428573
3,0.048069342973456206,0.08689258472214648,-38.8232421875,133,,38.28525683845751,-0.006690451185371293,76.69480703786569,5.545617428489197,0.0031237866645468806,0.16071428571428573
4,0.048069342973456206,0.08810425608264218,-40.034912109375,133,,15.014130620438172,0.0067258561289338815,30.123860009258852,5.452522116496151,0.029771667225916582,0.3308270676691729
5,0.048069342973456206,0.08994637592099905,-41.87703323364258,133,,15.014130620438172,0.0067258561289338815,30.123860009258852,5.452522116496151,0.029771667225916582,0.3308270676691729
6,0.048069342973456206,0.08735728678465073,-39.28794479370117,133,,15.014130620438172,0.0067258561289338815,30.123860009258852,5.452522116496151,0.029771667225916582,0.3308270676691729
7,0.048069342973456206,0.08824878170047303,-40.179439544677734,133,,15.014130620438172,0.0067258561289338815,30.123860009258852,5.452522116496151,0.029771667225916582,0.3308270676691729
8,0.048069342973456206,0.08678223694988593,-38.712894439697266,133,,6.963296138317345,0.007408918740001991,14.018437703955518,5.333164175426154,0.021150294887392146,0.4473684210526316
9,0.048069342973456206,0.08700988877890987,-38.94054412841797,133,,6.963296138317345,0.007408918740001991,14.018437703955518,5.333164175426154,0.021150294887392146,0.4473684210526316
10,0.048069342973456206,0.09261945119664061,-44.55010986328125,133,,6.963296138317345,0.007408918740001991,14.018437703955518,5.333164175426154,0.021150294887392146,0.4473684210526316
11,0.048069342973456206,0.08777431262677864,-39.70497131347656,133,,6.963296138317345,0.007408918740001991,14.018437703955518,5.333164175426154,0.021150294887392146,0.4473684210526316
12,0.048069342973456206,0.08665338100246198,-38.58403778076172,133,,2.8665800728919195,0.005145131246536039,5.827743513069598,5.243680697634704,0.03395227785397293,0.42293233082706766
