episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.08800755303130212,-39.938209533691406,133,,38.68417782294459,0.004100479106585096,77.47089610911262,5.537081145030215,-0.0004016443302756862,0.19360902255639098
1,0.048069342973456206,0.09111789843285113,-43.04855728149414,133,,38.68417782294459,0.004100479106585096,77.47089610911262,5.537081145030215,-0.0004016443302756862,0.19360902255639098
2,0.048069342973456206,0.0900596930902632,-41.99034881591797,133,,38.68417782294459,0.004100479106585096,77.47089610911262,5.537081145030215,-0.0004016443302756862,0.19360902255639098
3,0.048069342973456206,0.08756799289787696,-39.49864959716797,133,,38.68417782294459,0.004100479106585096,77.47089610911262,5.537081145030215,-0.0004016443302756862,0.19360902255639098
4,0.048069342973456206,0.08612823716033245,-38.058895111083984,133,,15.33875413179569,0.014332816401320156,30.75748594453371,5.432168479924812,0.041477589903021216,0.2716165413533835
5,0.048069342973456206,0.08990231386443084,-41.832969665527344,133,,15.33875413179569,0.014332816401320156,30.75748594453371,5.432168479924812,0.041477589903021216,0.2716165413533835
6,0.048069342973456206,0.08982099357185275,-41.751651763916016,133,,15.33875413179569,0.014332816401320156,30.75748594453371,5.432168479924812,0.041477589903021216,0.2716165413533835
7,0.048069342973456206,0.08888135688779042,-40.812015533447266,133,,15.33875413179569,0.014332816401320156,30.75748594453371,5.432168479924812,0.041477589903021216,0.2716165413533835
8,0.048069342973456206,0.08735827098981404,-39.2889289855957,133,,5.759321496744914,-0.011019157859342718,11.646788144985681,5.305341723269986,0.031190159289460433,0.4205827067669173
9,0.048069342973456206,0.08764012314552501,-39.57078170776367,133,,5.759321496744914,-0.011019157859342718,11.646788144985681,5.305341723269986,0.031190159289460433,0.4205827067669173
10,0.048069342973456206,0.08829057509357015,-40.22123336791992,133,,5.759321496744914,-0.011019157859342718,11.646788144985681,5.305341723269986,0.031190159289460433,0.4205827067669173
11,0.048069342973456206,0.08615322415143599,-38.08388137817383,133,,5.759321496744914,-0.011019157859342718,11.646788144985681,5.305341723269986,0.031190159289460433,0.4205827067669173
12,0.048069342973456206,0.08711426968319307,-39.044925689697266,133,,0.9011326134056062,0.00818964735415114,1.8881905676089925,5.1152324456917615,0.25432676805141274,0.6470864661654135
13,0.048069342973456206,0.08842038819130271,-40.351043701171875,133,,0.9011326134056062,0.00818964735415114,1.8881905676089925,5.1152324456917615,0.25432676805141274,0.6470864661654135
14,0.048069342973456206,0.0891167473195464,-41.04740524291992,133,,0.9011326134056062,0.00818964735415114,1.8881905676089925,5.1152324456917615,0.25432676805141274,0.6470864661654135
15,0.048069342973456206,0.0885813260179969,-40.51198196411133,133,,0.9011326134056062,0.00818964735415114,1.8881905676089925,5.1152324456917615,0.25432676805141274,0.6470864661654135
16,0.048069342973456206,0.08946867118449857,-41.39932632446289,133,,0.9432649120935274,0.004829309264520057,1.9830276019581436,5.30782008126266,0.0479008939705397,0.23966165413533835
17,0.048069342973456206,0.08802860236192529,-39.959259033203125,133,,0.9432649120935274,0.004829309264520057,1.9830276019581436,5.30782008126266,0.0479008939705397,0.23966165413533835
18,0.048069342973456206,0.08631162649136938,-38.24228286743164,133,,0.9432649120935274,0.004829309264520057,1.9830276019581436,5.30782008126266,0.0479008939705397,0.23966165413533835
19,0.048069342973456206,0.08765916503146122,-39.589820861816406,133,,0.9432649120935274,0.004829309264520057,1.9830276019581436,5.30782008126266,0.0479008939705397,0.23966165413533835
