episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.09229164303872656,-44.2223014831543,133,,44.09716598861115,-0.0037746298848126167,88.31307638027614,5.5597749016338724,0.001066105482273532,0.009398496240601503
1,0.048069342973456206,0.09058209921507446,-42.51275634765625,133,,44.09716598861115,-0.0037746298848126167,88.31307638027614,5.5597749016338724,0.001066105482273532,0.009398496240601503
2,0.048069342973456206,0.0910874346284976,-43.01809310913086,133,,44.09716598861115,-0.0037746298848126167,88.31307638027614,5.5597749016338724,0.001066105482273532,0.009398496240601503
3,0.048069342973456206,0.08898090029269332,-40.911556243896484,133,,44.09716598861115,-0.0037746298848126167,88.31307638027614,5.5597749016338724,0.001066105482273532,0.009398496240601503
4,0.048069342973456206,0.08922512493240937,-41.15578079223633,133,,4.425261342870002,-0.024276061459703555,9.010065409922062,5.549529628646105,0.012005496742133807,0.13486842105263158
5,0.048069342973456206,0.09108843604361104,-43.01909255981445,133,,4.425261342870002,-0.024276061459703555,9.010065409922062,5.549529628646105,0.012005496742133807,0.13486842105263158
6,0.048069342973456206,0.08666278716556383,-38.59344482421875,133,,4.425261342870002,-0.024276061459703555,9.010065409922062,5.549529628646105,0.012005496742133807,0.13486842105263158
7,0.048069342973456206,0.09181580057143203,-43.746456146240234,133,,4.425261342870002,-0.024276061459703555,9.010065409922062,5.549529628646105,0.012005496742133807,0.13486842105263158
8,0.048069342973456206,0.09015196572535628,-42.08262252807617,133,,1.2108028975728535,-0.011759421501056593,2.5556138226293252,5.524459440905349,0.014351184654952888,0.12453007518796992
9,0.048069342973456206,0.09180462609000703,-43.73528289794922,133,,1.2108028975728535,-0.011759421501056593,2.5556138226293252,5.524459440905349,0.014351184654952888,0.12453007518796992
10,0.048069342973456206,0.09115345884732651,-43.08411407470703,133,,1.2108028975728535,-0.011759421501056593,2.5556138226293252,5.524459440905349,0.014351184654952888,0.12453007518796992
11,0.048069342973456206,0.09008951468511835,-42.020172119140625,133,,1.2108028975728535,-0.011759421501056593,2.5556138226293252,5.524459440905349,0.014351184654952888,0.12453007518796992
12,0.048069342973456206,0.09029319436703555,-42.22385025024414,133,,1.010518135530944,-0.015311845648277523,2.1618586561180426,5.5099342389214305,0.0155955185567526,0.1156015037593985
13,0.048069342973456206,0.09096329365944285,-42.893951416015625,133,,1.010518135530944,-0.015311845648277523,2.1618586561180426,5.5099342389214305,0.0155955185567526,0.1156015037593985
14,0.048069342973456206,0.09212734471314643,-44.05800247192383,133,,1.010518135530944,-0.015311845648277523,2.1618586561180426,5.5099342389214305,0.0155955185567526,0.1156015037593985
15,0.048069342973456206,0.08982366025364459,-41.75431823730469,133,,1.010518135530944,-0.015311845648277523,2.1618586561180426,5.5099342389214305,0.0155955185567526,0.1156015037593985
16,0.048069342973456206,0.08973665621270074,-41.66731262207031,133,,1.4787717113215337,-0.014903864193063481,3.097612226017772,5.513054139632032,0.002168890340883929,0.04887218045112782
17,0.048069342973456206,0.08852640393516129,-40.457061767578125,133,,1.4787717113215337,-0.014903864193063481,3.097612226017772,5.513054139632032,0.002168890340883929,0.04887218045112782
18,0.048069342973456206,0.09086221065546841,-42.792869567871094,133,,1.4787717113215337,-0.014903864193063481,3.097612226017772,5.513054139632032,0.002168890340883929,0.04887218045112782
19,0.048069342973456206,0.08779483569263755,-39.725494384765625,133,,1.4787717113215337,-0.014903864193063481,3.097612226017772,5.513054139632032,0.002168890340883929,0.04887218045112782
20,0.048069342973456206,0.09041178891306313,-42.342445373535156,133,,0.6658182120426817,-0.023462526500225067,1.4889679139469492,5.5203217196285275,0.003603141334720124,0.08458646616541353
21,0.048069342973456206,0.08992581431939986,-41.85647201538086,133,,0.6658182120426817,-0.023462526500225067,1.4889679139469492,5.5203217196285275,0.003603141334720124,0.08458646616541353
22,0.048069342973456206,0.09164235264802532,-43.5730094909668,133,,0.6658182120426817,-0.023462526500225067,1.4889679139469492,5.5203217196285275,0.003603141334720124,0.08458646616541353
23,0.048069342973456206,0.08904497709747959,-40.97563552856445,133,,0.6658182120426817,-0.023462526500225067,1.4889679139469492,5.5203217196285275,0.003603141334720124,0.08458646616541353
24,0.048069342973456206,0.0904114422970113,-42.342098236083984,133,,0.2682616083945771,-0.011462371537279813,0.6695534299071738,5.505273633433464,0.013758776107228789,0.14473684210526316
25,0.048069342973456206,0.0914237940075685,-43.35445022583008,133,,0.2682616083945771,-0.011462371537279813,0.6695534299071738,5.505273633433464,0.013758776107228789,0.14473684210526316
26,0.048069342973456206,0.0899572047667376,-41.88786315917969,133,,0.2682616083945771,-0.011462371537279813,0.6695534299071738,5.505273633433464,0.013758776107228789,0.14473684210526316
27,0.048069342973456206,0.09082469271360509,-42.755348205566406,133,,0.2682616083945771,-0.011462371537279813,0.6695534299071738,5.505273633433464,0.013758776107228789,0.14473684210526316
28,0.048069342973456206,0.08749369588795342,-39.424354553222656,133,,0.4286981249032052,-0.018444709535828212,1.004138699225045,5.492651560252771,0.005666746680897877,0.10385338345864661
