episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.04972213503402197,0.05211269741616567,-2.3905622959136963,5,,0.1366450781468302,-0.0041614742251113055,0.40381234869073523,6.1099630236625675,-0.000602102279663086,0.0
1,0.04972213503402197,0.05201738164002096,-2.2952466011047363,5,,0.1366450781468302,-0.0041614742251113055,0.40381234869073523,6.1099630236625675,-0.000602102279663086,0.0
2,0.04972213503402197,0.05305942959862339,-3.337294578552246,5,,0.1366450781468302,-0.0041614742251113055,0.40381234869073523,6.1099630236625675,-0.000602102279663086,0.0
3,0.04972213503402197,0.05175373751213839,-2.031602382659912,5,,0.1366450781468302,-0.0041614742251113055,0.40381234869073523,6.1099630236625675,-0.000602102279663086,0.0
4,0.04972213503402197,0.05388624924782779,-4.164113998413086,5,,0.1972913073375821,-0.004242732189595699,0.5252552614079832,6.10935942530632,-0.00041723847389221194,0.0
5,0.04972213503402197,0.05208438905315175,-2.3622539043426514,5,,0.1972913073375821,-0.004242732189595699,0.5252552614079832,6.10935942530632,-0.00041723847389221194,0.0
6,0.04972213503402197,0.053130581949596724,-3.408447027206421,5,,0.1972913073375821,-0.004242732189595699,0.5252552614079832,6.10935942530632,-0.00041723847389221194,0.0
7,0.04972213503402197,0.052612023191604296,-2.889888048171997,5,,0.1972913073375821,-0.004242732189595699,0.5252552614079832,6.10935942530632,-0.00041723847389221194,0.0
8,0.04972213503402197,0.05250076111001357,-2.778625965118408,5,,-0.03981100916862488,-0.008289249800145625,0.059142367524520977,6.10929451584816,-0.002461886405944824,0.0
9,0.04972213503402197,0.052362004344849215,-2.639869213104248,5,,-0.03981100916862488,-0.008289249800145625,0.059142367524520977,6.10929451584816,-0.002461886405944824,0.0
10,0.04972213503402197,0.05297293435228879,-3.2507994174957275,5,,-0.03981100916862488,-0.008289249800145625,0.059142367524520977,6.10929451584816,-0.002461886405944824,0.0
11,0.04972213503402197,0.052458789021376684,-2.736654043197632,5,,-0.03981100916862488,-0.008289249800145625,0.059142367524520977,6.10929451584816,-0.002461886405944824,0.0
12,0.04972213503402197,0.052436762189437436,-2.714627265930176,5,,-0.057312514074146746,-0.01202459391206503,0.03161201723612521,6.1093925595283505,0.0026823759078979494,0.0
13,0.04972213503402197,0.05255045531781249,-2.828320264816284,5,,-0.057312514074146746,-0.01202459391206503,0.03161201723612521,6.1093925595283505,0.0026823759078979494,0.0
14,0.04972213503402197,0.052288360050185494,-2.566225051879883,5,,-0.057312514074146746,-0.01202459391206503,0.03161201723612521,6.1093925595283505,0.0026823759078979494,0.0
15,0.04972213503402197,0.05277299515148294,-3.0508601665496826,5,,-0.057312514074146746,-0.01202459391206503,0.03161201723612521,6.1093925595283505,0.0026823759078979494,0.0
16,0.04972213503402197,0.05339084323245376,-3.668708086013794,5,,0.1796276219189167,-0.023869859427213667,0.5291395610896871,6.10723038315773,0.0035018682479858398,0.0125
17,0.04972213503402197,0.05229630679991625,-2.574171781539917,5,,0.1796276219189167,-0.023869859427213667,0.5291395610896871,6.10723038315773,0.0035018682479858398,0.0125
18,0.04972213503402197,0.05356175149979419,-3.839616537094116,5,,0.1796276219189167,-0.023869859427213667,0.5291395610896871,6.10723038315773,0.0035018682479858398,0.0125
19,0.04972213503402197,0.05173210511972361,-2.009970188140869,5,,0.1796276219189167,-0.023869859427213667,0.5291395610896871,6.10723038315773,0.0035018682479858398,0.0125
