episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.09158018877251708,-43.51084518432617,133,,38.0645749383655,-0.005927007750404957,76.2522634718133,5.562988843236651,-0.002616808378606811,0.011748120300751879
1,0.048069342973456206,0.08915134372140912,-41.082000732421875,133,,38.0645749383655,-0.005927007750404957,76.2522634718133,5.562988843236651,-0.002616808378606811,0.011748120300751879
2,0.048069342973456206,0.09075150996604855,-42.682167053222656,133,,38.0645749383655,-0.005927007750404957,76.2522634718133,5.562988843236651,-0.002616808378606811,0.011748120300751879
3,0.048069342973456206,0.08689258472214648,-38.8232421875,133,,38.0645749383655,-0.005927007750404957,76.2522634718133,5.562988843236651,-0.002616808378606811,0.011748120300751879
4,0.048069342973456206,0.08984172931052158,-41.77238464355469,133,,15.725222100440721,-0.008018359695946364,31.577761628980138,5.564032180865008,0.000806777997124464,0.011748120300751879
5,0.048069342973456206,0.08846461797384107,-40.3952751159668,133,,15.725222100440721,-0.008018359695946364,31.577761628980138,5.564032180865008,0.000806777997124464,0.011748120300751879
6,0.048069342973456206,0.0875547416472601,-39.48539733886719,133,,15.725222100440721,-0.008018359695946364,31.577761628980138,5.564032180865008,0.000806777997124464,0.011748120300751879
7,0.048069342973456206,0.08869844653177034,-40.62910461425781,133,,15.725222100440721,-0.008018359695946364,31.577761628980138,5.564032180865008,0.000806777997124464,0.011748120300751879
8,0.048069342973456206,0.08684738026904135,-38.778038024902344,133,,7.595816857909742,-0.006542076965920011,15.315730077263556,5.550609688113506,0.0012929544861155346,0.012218045112781954
9,0.048069342973456206,0.08834060220151745,-40.27125930786133,133,,7.595816857909742,-0.006542076965920011,15.315730077263556,5.550609688113506,0.0012929544861155346,0.012218045112781954
10,0.048069342973456206,0.09343126852022007,-45.3619270324707,133,,7.595816857909742,-0.006542076965920011,15.315730077263556,5.550609688113506,0.0012929544861155346,0.012218045112781954
11,0.048069342973456206,0.08830982507375916,-40.240482330322266,133,,7.595816857909742,-0.006542076965920011,15.315730077263556,5.550609688113506,0.0012929544861155346,0.012218045112781954
12,0.048069342973456206,0.08741667352212816,-39.34733200073242,133,,4.589145934797432,-0.019566167954747613,9.328444461121148,5.5510122973219795,0.009637688335619475,0.07283834586466166
13,0.048069342973456206,0.09072528706199831,-42.65594482421875,133,,4.589145934797432,-0.019566167954747613,9.328444461121148,5.5510122973219795,0.009637688335619475,0.07283834586466166
14,0.048069342973456206,0.09050944982682992,-42.44010543823242,133,,4.589145934797432,-0.019566167954747613,9.328444461121148,5.5510122973219795,0.009637688335619475,0.07283834586466166
15,0.048069342973456206,0.08878406923666952,-40.714725494384766,133,,4.589145934797432,-0.019566167954747613,9.328444461121148,5.5510122973219795,0.009637688335619475,0.07283834586466166
16,0.048069342973456206,0.0888263154378093,-40.75697326660156,133,,2.8256314459249827,-0.01712348572629735,5.796385968902281,5.543804667946091,0.014492846745297425,0.10056390977443609
17,0.048069342973456206,0.09402181578933926,-45.95247268676758,133,,2.8256314459249827,-0.01712348572629735,5.796385968902281,5.543804667946091,0.014492846745297425,0.10056390977443609
18,0.048069342973456206,0.08882322379948668,-40.75387954711914,133,,2.8256314459249827,-0.01712348572629735,5.796385968902281,5.543804667946091,0.014492846745297425,0.10056390977443609
19,0.048069342973456206,0.08957852769548103,-41.509185791015625,133,,2.8256314459249827,-0.01712348572629735,5.796385968902281,5.543804667946091,0.014492846745297425,0.10056390977443609
20,0.048069342973456206,0.09120898668037924,-43.139644622802734,133,,0.6326122918005165,-0.016066792596103552,1.4075160685338473,5.507895321774304,0.010884381214478859,0.13721804511278196
21,0.048069342973456206,0.08684487769480001,-38.775535583496094,133,,0.6326122918005165,-0.016066792596103552,1.4075160685338473,5.507895321774304,0.010884381214478859,0.13721804511278196
22,0.048069342973456206,0.08953725918407181,-41.46791458129883,133,,0.6326122918005165,-0.016066792596103552,1.4075160685338473,5.507895321774304,0.010884381214478859,0.13721804511278196
23,0.048069342973456206,0.08966441997497929,-41.59507751464844,133,,0.6326122918005165,-0.016066792596103552,1.4075160685338473,5.507895321774304,0.010884381214478859,0.13721804511278196
24,0.048069342973456206,0.0893302339032911,-41.26089096069336,133,,0.3392405866862352,-0.006161543085498917,0.8007825343971162,5.498913643951703,0.0025832940985385635,0.1588345864661654
25,0.048069342973456206,0.08983017618623461,-41.760833740234375,133,,0.3392405866862352,-0.006161543085498917,0.8007825343971162,5.498913643951703,0.0025832940985385635,0.1588345864661654
26,0.048069342973456206,0.08946248033701275,-41.39313888549805,133,,0.3392405866862352,-0.006161543085498917,0.8007825343971162,5.498913643951703,0.0025832940985385635,0.1588345864661654
27,0.048069342973456206,0.08704676329585437,-38.977420806884766,133,,0.3392405866862352,-0.006161543085498917,0.8007825343971162,5.498913643951703,0.0025832940985385635,0.1588345864661654
