episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.08800755303130212,-39.938209533691406,133,,41.30507156294263,0.0021785153920720226,82.71673213836007,5.547292728845338,-0.0019362239461196097,0.13768796992481203
1,0.048069342973456206,0.09111789843285113,-43.04855728149414,133,,41.30507156294263,0.0021785153920720226,82.71673213836007,5.547292728845338,-0.0019362239461196097,0.13768796992481203
2,0.048069342973456206,0.0900596930902632,-41.99034881591797,133,,41.30507156294263,0.0021785153920720226,82.71673213836007,5.547292728845338,-0.0019362239461196097,0.13768796992481203
3,0.048069342973456206,0.08756799289787696,-39.49864959716797,133,,41.30507156294263,0.0021785153920720226,82.71673213836007,5.547292728845338,-0.0019362239461196097,0.13768796992481203
4,0.048069342973456206,0.08831229113311782,-40.24294662475586,133,,7.1898796251139965,0.011471566559733293,14.466639708374052,5.4911819093657614,0.013548122312789573,0.29370300751879697
5,0.048069342973456206,0.09002480824810188,-41.95546340942383,133,,7.1898796251139965,0.011471566559733293,14.466639708374052,5.4911819093657614,0.013548122312789573,0.29370300751879697
6,0.048069342973456206,0.09171109944415694,-43.64175796508789,133,,7.1898796251139965,0.011471566559733293,14.466639708374052,5.4911819093657614,0.013548122312789573,0.29370300751879697
7,0.048069342973456206,0.08934253285304382,-41.273189544677734,133,,7.1898796251139965,0.011471566559733293,14.466639708374052,5.4911819093657614,0.013548122312789573,0.29370300751879697
8,0.048069342973456206,0.08635243298069982,-38.28308868408203,133,,1.9125007244117587,0.00897081751217523,3.9141083277589326,5.352426075397577,0.03304820110027055,0.34022556390977443
9,0.048069342973456206,0.08999867550146765,-41.9293327331543,133,,1.9125007244117587,0.00897081751217523,3.9141083277589326,5.352426075397577,0.03304820110027055,0.34022556390977443
10,0.048069342973456206,0.08869103258205066,-40.62168884277344,133,,1.9125007244117587,0.00897081751217523,3.9141083277589326,5.352426075397577,0.03304820110027055,0.34022556390977443
11,0.048069342973456206,0.08881027938353207,-40.740936279296875,133,,1.9125007244117587,0.00897081751217523,3.9141083277589326,5.352426075397577,0.03304820110027055,0.34022556390977443
12,0.048069342973456206,0.08540324726772415,-37.33390426635742,133,,1.1632519192657524,-0.006941947119396292,2.445202123827835,5.240720083614938,-0.0018273047486642249,0.32095864661654133
13,0.048069342973456206,0.08793297065865191,-39.86362838745117,133,,1.1632519192657524,-0.006941947119396292,2.445202123827835,5.240720083614938,-0.0018273047486642249,0.32095864661654133
14,0.048069342973456206,0.08896356737555007,-40.89422607421875,133,,1.1632519192657524,-0.006941947119396292,2.445202123827835,5.240720083614938,-0.0018273047486642249,0.32095864661654133
15,0.048069342973456206,0.08800504296141921,-39.935699462890625,133,,1.1632519192657524,-0.006941947119396292,2.445202123827835,5.240720083614938,-0.0018273047486642249,0.32095864661654133
16,0.048069342973456206,0.0885522712996173,-40.48292922973633,133,,0.9555039910785154,0.0057809151396377685,2.005506424486797,5.303013795972767,0.048315431054373435,0.3106203007518797
17,0.048069342973456206,0.09063182233285809,-42.56248092651367,133,,0.9555039910785154,0.0057809151396377685,2.005506424486797,5.303013795972767,0.048315431054373435,0.3106203007518797
18,0.048069342973456206,0.0867433495576818,-38.674007415771484,133,,0.9555039910785154,0.0057809151396377685,2.005506424486797,5.303013795972767,0.048315431054373435,0.3106203007518797
19,0.048069342973456206,0.0890389317340567,-40.96958923339844,133,,0.9555039910785154,0.0057809151396377685,2.005506424486797,5.303013795972767,0.048315431054373435,0.3106203007518797
20,0.048069342973456206,0.08827095474356215,-40.20161056518555,133,,0.5665205449751697,0.008166184494818063,1.224136074501689,5.371367555363734,0.05076712201860614,0.3233082706766917
21,0.048069342973456206,0.09171302862925268,-43.64368438720703,133,,0.5665205449751697,0.008166184494818063,1.224136074501689,5.371367555363734,0.05076712201860614,0.3233082706766917
22,0.048069342973456206,0.08802634745427287,-39.95700454711914,133,,0.5665205449751697,0.008166184494818063,1.224136074501689,5.371367555363734,0.05076712201860614,0.3233082706766917
23,0.048069342973456206,0.08700311408972443,-38.93376922607422,133,,0.5665205449751697,0.008166184494818063,1.224136074501689,5.371367555363734,0.05076712201860614,0.3233082706766917
24,0.048069342973456206,0.08879471200357474,-40.72536849975586,133,,0.3342208156573999,-0.0037373531798969048,0.7834751764034119,5.377942033728263,0.029407533487879244,0.25704887218045114
25,0.048069342973456206,0.0885431622296142,-40.473819732666016,133,,0.3342208156573999,-0.0037373531798969048,0.7834751764034119,5.377942033728263,0.029407533487879244,0.25704887218045114
26,0.048069342973456206,0.08892835912139689,-40.85901641845703,133,,0.3342208156573999,-0.0037373531798969048,0.7834751764034119,5.377942033728263,0.029407533487879244,0.25704887218045114
27,0.048069342973456206,0.08999208424880421,-41.9227409362793,133,,0.3342208156573999,-0.0037373531798969048,0.7834751764034119,5.377942033728263,0.029407533487879244,0.25704887218045114
28,0.048069342973456206,0.09068682733219,-42.61748504638672,133,,0.34729960408933547,-0.020809181732400425,0.8438529222311363,5.381767572765064,0.019246620119066166,0.22650375939849623
29,0.048069342973456206,0.08854932423052543,-40.47998046875,133,,0.34729960408933547,-0.020809181732400425,0.8438529222311363,5.381767572765064,0.019246620119066166,0.22650375939849623
30,0.048069342973456206,0.08773305058728334,-39.6637077331543,133,,0.34729960408933547,-0.020809181732400425,0.8438529222311363,5.381767572765064,0.019246620119066166,0.22650375939849623
31,0.048069342973456206,0.09008563412968466,-42.016292572021484,133,,0.34729960408933547,-0.020809181732400425,0.8438529222311363,5.381767572765064,0.019246620119066166,0.22650375939849623
32,0.048069342973456206,0.09038387394976555,-42.31452941894531,133,,0.20751654465430716,-0.01175820118781925,0.5459172229851205,5.368386672627657,0.015371819860056826,0.22932330827067668
33,0.048069342973456206,0.0883239290131507,-40.25458526611328,133,,0.20751654465430716,-0.01175820118781925,0.5459172229851205,5.368386672627657,0.015371819860056826,0.22932330827067668
34,0.048069342973456206,0.08849938623368779,-40.4300422668457,133,,0.20751654465430716,-0.01175820118781925,0.5459172229851205,5.368386672627657,0.015371819860056826,0.22932330827067668
35,0.048069342973456206,0.08811777546833316,-40.048431396484375,133,,0.20751654465430716,-0.01175820118781925,0.5459172229851205,5.368386672627657,0.015371819860056826,0.22932330827067668
36,0.048069342973456206,0.08859070908003101,-40.521366119384766,133,,0.21256621609550475,-0.012289662115812859,0.5562047768620332,5.324651239509869,0.015211167640255806,0.24953007518796994
37,0.048069342973456206,0.09023981799364778,-42.170475006103516,133,,0.21256621609550475,-0.012289662115812859,0.5562047768620332,5.324651239509869,0.015211167640255806,0.24953007518796994
38,0.048069342973456206,0.08884316551039562,-40.77382278442383,133,,0.21256621609550475,-0.012289662115812859,0.5562047768620332,5.324651239509869,0.015211167640255806,0.24953007518796994
39,0.048069342973456206,0.09239800686265132,-44.32866287231445,133,,0.21256621609550475,-0.012289662115812859,0.5562047768620332,5.324651239509869,0.015211167640255806,0.24953007518796994
40,0.048069342973456206,0.08907927860943429,-41.00993728637695,133,,0.18206945715272532,-0.028196776978460604,0.5198846577111608,4.967609484672995,0.12092254260428865,0.37969924812030076
41,0.048069342973456206,0.09112218910695635,-43.0528450012207,133,,0.18206945715272532,-0.028196776978460604,0.5198846577111608,4.967609484672995,0.12092254260428865,0.37969924812030076
42,0.048069342973456206,0.08966719265478736,-41.59785079956055,133,,0.18206945715272532,-0.028196776978460604,0.5198846577111608,4.967609484672995,0.12092254260428865,0.37969924812030076
43,0.048069342973456206,0.09332262791887358,-45.2532844543457,133,,0.18206945715272532,-0.028196776978460604,0.5198846577111608,4.967609484672995,0.12092254260428865,0.37969924812030076
44,0.048069342973456206,0.08964319939547834,-41.573856353759766,133,,0.03166197209016777,0.003823627210117148,0.15831305248368727,5.13181839928143,0.024779982360682094,0.29699248120300753
45,0.048069342973456206,0.09116234508175367,-43.09300231933594,133,,0.03166197209016777,0.003823627210117148,0.15831305248368727,5.13181839928143,0.024779982360682094,0.29699248120300753
46,0.048069342973456206,0.09033016452172216,-42.26082229614258,133,,0.03166197209016777,0.003823627210117148,0.15831305248368727,5.13181839928143,0.024779982360682094,0.29699248120300753
47,0.048069342973456206,0.08920575434043176,-41.136409759521484,133,,0.03166197209016777,0.003823627210117148,0.15831305248368727,5.13181839928143,0.024779982360682094,0.29699248120300753
48,0.048069342973456206,0.09075521533806938,-42.68587112426758,133,,0.12054066417766805,-0.006439267615969857,0.3578479190247507,5.1944027323471875,0.03317056360997652,0.18421052631578946
49,0.048069342973456206,0.08769414176518474,-39.62479782104492,133,,0.12054066417766805,-0.006439267615969857,0.3578479190247507,5.1944027323471875,0.03317056360997652,0.18421052631578946
