episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.09229164303872656,-44.2223014831543,133,,48.96877582506732,-0.001019684400140742,98.0505633263677,5.548608062186635,0.014207017825062113,0.12171052631578948
1,0.048069342973456206,0.09058209921507446,-42.51275634765625,133,,48.96877582506732,-0.001019684400140742,98.0505633263677,5.548608062186635,0.014207017825062113,0.12171052631578948
2,0.048069342973456206,0.0910874346284976,-43.01809310913086,133,,48.96877582506732,-0.001019684400140742,98.0505633263677,5.548608062186635,0.014207017825062113,0.12171052631578948
3,0.048069342973456206,0.08898090029269332,-40.911556243896484,133,,48.96877582506732,-0.001019684400140742,98.0505633263677,5.548608062186635,0.014207017825062113,0.12171052631578948
4,0.048069342973456206,0.08776082776397592,-39.69148635864258,133,,21.834050421165372,0.010612540277678701,43.755767970924985,5.444618018049943,0.02359935484434429,0.387687969924812
5,0.048069342973456206,0.0896997858076157,-41.63044357299805,133,,21.834050421165372,0.010612540277678701,43.755767970924985,5.444618018049943,0.02359935484434429,0.387687969924812
6,0.048069342973456206,0.08690046872448126,-38.83112716674805,133,,21.834050421165372,0.010612540277678701,43.755767970924985,5.444618018049943,0.02359935484434429,0.387687969924812
7,0.048069342973456206,0.09158279938148614,-43.513458251953125,133,,21.834050421165372,0.010612540277678701,43.755767970924985,5.444618018049943,0.02359935484434429,0.387687969924812
8,0.048069342973456206,0.0890912299619979,-41.021888732910156,133,,7.332946570101719,0.010509958871520403,14.75176309052712,5.344489433711633,0.038516991344609654,0.3684210526315789
9,0.048069342973456206,0.09109624581851748,-43.02690124511719,133,,7.332946570101719,0.010509958871520403,14.75176309052712,5.344489433711633,0.038516991344609654,0.3684210526315789
10,0.048069342973456206,0.08993554511920553,-41.86620330810547,133,,7.332946570101719,0.010509958871520403,14.75176309052712,5.344489433711633,0.038516991344609654,0.3684210526315789
11,0.048069342973456206,0.08787419107917199,-39.804847717285156,133,,7.332946570101719,0.010509958871520403,14.75176309052712,5.344489433711633,0.038516991344609654,0.3684210526315789
12,0.048069342973456206,0.08474468265736872,-36.67533874511719,133,,2.390871224200171,0.04805225705751652,4.789598276540912,5.198016427513352,0.17425231657978288,0.47650375939849626
13,0.048069342973456206,0.08733163846739563,-39.26229476928711,133,,2.390871224200171,0.04805225705751652,4.789598276540912,5.198016427513352,0.17425231657978288,0.47650375939849626
14,0.048069342973456206,0.09004095891951339,-41.971614837646484,133,,2.390871224200171,0.04805225705751652,4.789598276540912,5.198016427513352,0.17425231657978288,0.47650375939849626
15,0.048069342973456206,0.08851121481110927,-40.441871643066406,133,,2.390871224200171,0.04805225705751652,4.789598276540912,5.198016427513352,0.17425231657978288,0.47650375939849626
16,0.048069342973456206,0.08865463710209237,-40.58529281616211,133,,0.8856087278345376,0.0028703226650160425,1.8730589969946936,5.3791093077874725,0.04296281373590455,0.28148496240601506
