episode,initial_cost,final_cost,episode_reward,steps,invalid_action,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction
0,0.048069342973456206,0.08800755303130212,-39.938209533691406,133,,36.40246634300154,-0.0016111807995720913,72.86374678524365,5.559171034877462,0.0015811738663149956,0.0014097744360902255
1,0.048069342973456206,0.09111789843285113,-43.04855728149414,133,,36.40246634300154,-0.0016111807995720913,72.86374678524365,5.559171034877462,0.0015811738663149956,0.0014097744360902255
2,0.048069342973456206,0.0900596930902632,-41.99034881591797,133,,36.40246634300154,-0.0016111807995720913,72.86374678524365,5.559171034877462,0.0015811738663149956,0.0014097744360902255
3,0.048069342973456206,0.08756799289787696,-39.49864959716797,133,,36.40246634300154,-0.0016111807995720913,72.86374678524365,5.559171034877462,0.0015811738663149956,0.0014097744360902255
4,0.048069342973456206,0.08731044487663822,-39.2411003112793,133,,7.602962783677854,-0.0037592114527058556,15.269051798083645,5.560789318909323,-0.0011426358294666262,0.028665413533834585
5,0.048069342973456206,0.09092978783655813,-42.860443115234375,133,,7.602962783677854,-0.0037592114527058556,15.269051798083645,5.560789318909323,-0.0011426358294666262,0.028665413533834585
6,0.048069342973456206,0.09087688166513633,-42.80753707885742,133,,7.602962783677854,-0.0037592114527058556,15.269051798083645,5.560789318909323,-0.0011426358294666262,0.028665413533834585
7,0.048069342973456206,0.09066928589441105,-42.59994125366211,133,,7.602962783677854,-0.0037592114527058556,15.269051798083645,5.560789318909323,-0.0011426358294666262,0.028665413533834585
8,0.048069342973456206,0.08908939783591276,-41.02005386352539,133,,1.8693441662734331,-0.01695725142332564,3.8279634522750303,5.536062417173744,0.014483889018682609,0.10150375939849623
9,0.048069342973456206,0.0918008070228915,-43.73146438598633,133,,1.8693441662734331,-0.01695725142332564,3.8279634522750303,5.536062417173744,0.014483889018682609,0.10150375939849623
10,0.048069342973456206,0.08881658597475246,-40.74724197387695,133,,1.8693441662734331,-0.01695725142332564,3.8279634522750303,5.536062417173744,0.014483889018682609,0.10150375939849623
11,0.048069342973456206,0.08869796703538448,-40.628623962402344,133,,1.8693441662734331,-0.01695725142332564,3.8279634522750303,5.536062417173744,0.014483889018682609,0.10150375939849623
12,0.048069342973456206,0.08833442713484925,-40.26508331298828,133,,1.064046870080292,-0.018841809388320137,2.22112570201656,5.534833171313867,0.007917477560222597,0.09821428571428571
13,0.048069342973456206,0.08971030071229348,-41.64095687866211,133,,1.064046870080292,-0.018841809388320137,2.22112570201656,5.534833171313867,0.007917477560222597,0.09821428571428571
14,0.048069342973456206,0.08793904756174281,-39.86970520019531,133,,1.064046870080292,-0.018841809388320137,2.22112570201656,5.534833171313867,0.007917477560222597,0.09821428571428571
15,0.048069342973456206,0.08853321202136706,-40.4638671875,133,,1.064046870080292,-0.018841809388320137,2.22112570201656,5.534833171313867,0.007917477560222597,0.09821428571428571
16,0.048069342973456206,0.0892955377468379,-41.2261962890625,133,,0.7515573878107327,-0.01651245318843346,1.591227813524061,5.508813475307665,0.008949208864592072,0.07988721804511278
17,0.048069342973456206,0.0887024894845173,-40.633148193359375,133,,0.7515573878107327,-0.01651245318843346,1.591227813524061,5.508813475307665,0.008949208864592072,0.07988721804511278
18,0.048069342973456206,0.08957071667024982,-41.501373291015625,133,,0.7515573878107327,-0.01651245318843346,1.591227813524061,5.508813475307665,0.008949208864592072,0.07988721804511278
